Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00005_00002.ppm;27;28;5;5;22;23;3
00005_00003.ppm;27;29;5;6;22;24;3
00005_00004.ppm;28;28;6;5;23;23;3
00005_00005.ppm;29;32;5;6;24;27;3
00005_00006.ppm;29;32;5;6;24;27;3
00005_00007.ppm;30;30;6;5;25;25;3
00005_00008.ppm;29;31;5;6;24;26;3
00005_00009.ppm;30;31;5;5;25;26;3
00005_00010.ppm;31;32;5;5;26;27;3
00005_00011.ppm;32;34;5;6;27;29;3
00005_00012.ppm;34;35;6;6;29;30;3
00005_00013.ppm;35;38;5;6;30;33;3
00005_00014.ppm;37;37;6;6;32;32;3
00005_00015.ppm;36;38;5;6;31;33;3
00005_00016.ppm;40;38;5;5;35;33;3
00005_00017.ppm;43;43;5;5;38;38;3
00005_00018.ppm;44;46;6;5;39;41;3
00005_00019.ppm;48;48;6;6;43;43;3
00005_00020.ppm;47;47;5;5;42;42;3
00005_00021.ppm;51;50;5;5;46;45;3
00005_00022.ppm;53;53;5;6;48;48;3
00005_00023.ppm;60;58;5;5;55;53;3
00005_00024.ppm;69;68;7;6;63;62;3
00005_00025.ppm;72;74;7;7;66;68;3
00005_00026.ppm;87;92;7;9;80;84;3
00005_00027.ppm;104;106;10;10;95;97;3
00005_00028.ppm;119;123;10;11;109;113;3
00005_00029.ppm;151;156;13;13;138;143;3
00006_00000.ppm;27;28;6;6;22;23;3
00006_00001.ppm;26;28;5;6;21;23;3
00006_00002.ppm;27;27;6;5;22;22;3
00006_00003.ppm;27;27;5;5;22;22;3
00006_00004.ppm;29;30;6;6;24;25;3
00006_00005.ppm;28;28;6;5;23;23;3
00006_00006.ppm;31;30;6;5;26;25;3
00006_00007.ppm;31;30;6;5;26;25;3
00006_00008.ppm;31;31;6;6;26;26;3
00006_00009.ppm;31;32;5;5;26;27;3
00006_00010.ppm;31;32;5;6;26;27;3
00006_00011.ppm;32;32;5;5;27;27;3
00006_00012.ppm;34;35;5;6;29;30;3
00006_00013.ppm;37;36;6;5;32;31;3
00006_00014.ppm;37;37;5;5;32;32;3
00006_00015.ppm;40;39;6;5;35;34;3
00006_00016.ppm;42;41;6;6;37;36;3
00006_00017.ppm;44;42;6;5;39;37;3
00006_00018.ppm;44;44;6;5;39;39;3
00006_00019.ppm;46;47;6;6;41;42;3
00006_00020.ppm;50;51;6;6;45;46;3
00006_00021.ppm;50;52;5;6;45;47;3
00006_00022.ppm;56;57;5;5;51;52;3
00006_00023.ppm;61;58;6;5;56;53;3
00006_00024.ppm;68;69;7;7;62;63;3
00006_00025.ppm;73;74;6;6;67;68;3
00006_00026.ppm;86;86;8;7;79;79;3
00006_00027.ppm;100;100;9;8;92;92;3
00006_00028.ppm;121;128;10;12;111;117;3
00006_00029.ppm;141;145;12;13;129;133;3
00007_00000.ppm;26;27;5;5;21;22;3
00007_00001.ppm;28;29;6;6;23;24;3
00007_00002.ppm;27;28;5;5;22;23;3
00007_00003.ppm;28;28;6;5;23;23;3
00007_00004.ppm;29;30;6;6;24;25;3
00007_00005.ppm;30;30;6;5;25;25;3
00007_00006.ppm;28;30;5;6;23;25;3
00007_00007.ppm;28;29;5;5;23;24;3
00007_00008.ppm;30;30;6;5;25;25;3
00007_00009.ppm;30;32;5;6;25;27;3
00007_00010.ppm;32;32;6;5;27;27;3
00007_00011.ppm;34;34;6;6;29;29;3
00007_00012.ppm;35;35;6;6;30;30;3
00007_00013.ppm;35;35;5;5;30;30;3
00007_00014.ppm;36;36;6;6;31;31;3
00007_00015.ppm;38;39;5;6;33;34;3
00007_00016.ppm;42;41;6;5;37;36;3
00007_00017.ppm;41;41;5;5;36;36;3
00007_00018.ppm;45;47;6;6;40;42;3
00007_00019.ppm;45;46;6;5;40;41;3
00007_00020.ppm;47;48;6;5;42;43;3
00007_00021.ppm;51;52;6;5;46;47;3
00007_00022.ppm;54;57;5;6;49;52;3
00007_00023.ppm;57;58;6;5;52;53;3
00007_00024.ppm;60;63;6;5;55;58;3
00007_00025.ppm;70;74;6;6;64;68;3
00007_00026.ppm;80;83;8;7;73;76;3
00007_00027.ppm;95;101;8;9;87;93;3
00007_00028.ppm;110;119;9;11;101;109;3
00007_00029.ppm;136;144;12;12;125;132;3
00008_00000.ppm;29;31;5;6;24;26;3
00008_00001.ppm;29;31;5;6;24;26;3
00008_00002.ppm;29;31;5;6;24;26;3
00008_00003.ppm;31;31;6;5;26;26;3
00008_00004.ppm;31;33;5;6;26;28;3
00008_00005.ppm;31;33;5;6;26;28;3
00008_00006.ppm;32;33;6;6;27;28;3
00008_00007.ppm;32;32;6;5;27;27;3
00008_00008.ppm;31;34;5;6;26;29;3
00008_00009.ppm;33;34;6;5;28;29;3
00008_00010.ppm;33;34;6;5;28;29;3
00008_00011.ppm;33;34;6;5;28;29;3
00008_00012.ppm;33;34;6;5;28;29;3
00008_00013.ppm;34;36;6;6;29;31;3
00008_00014.ppm;34;36;5;5;29;31;3
00008_00015.ppm;35;36;6;5;30;31;3
00008_00016.ppm;35;36;6;5;30;31;3
00008_00017.ppm;35;35;5;5;30;30;3
00008_00018.ppm;35;36;5;5;30;31;3
00008_00019.ppm;36;37;5;5;31;32;3
00008_00020.ppm;37;38;6;6;32;33;3
00008_00021.ppm;38;40;5;6;33;35;3
00008_00022.ppm;38;40;5;6;33;35;3
00008_00023.ppm;39;42;5;6;34;37;3
00008_00024.ppm;41;42;6;5;36;37;3
00008_00025.ppm;42;42;6;5;37;37;3
00008_00026.ppm;42;43;5;5;37;38;3
00008_00027.ppm;43;45;5;6;38;40;3
00008_00028.ppm;46;49;6;6;41;44;3
00008_00029.ppm;47;50;6;6;42;45;3
00009_00000.ppm;52;52;6;6;46;46;3
00009_00001.ppm;53;52;6;5;47;46;3
00009_00002.ppm;54;54;6;6;48;48;3
00009_00003.ppm;53;54;5;6;48;49;3
00009_00004.ppm;54;54;5;5;49;49;3
00009_00005.ppm;56;57;5;6;51;52;3
00009_00006.ppm;57;58;5;5;52;52;3
00009_00007.ppm;58;59;5;5;53;53;3
00009_00008.ppm;60;60;5;5;55;55;3
00009_00009.ppm;60;61;5;6;55;56;3
00009_00010.ppm;61;61;5;5;56;56;3
00009_00011.ppm;64;63;6;5;59;58;3
00009_00012.ppm;68;68;7;7;62;62;3
00009_00013.ppm;70;70;7;7;64;64;3
00009_00014.ppm;71;72;6;7;65;66;3
00009_00015.ppm;73;74;6;7;67;68;3
00009_00016.ppm;80;79;7;7;72;72;3
00009_00017.ppm;82;82;7;7;74;75;3
00009_00018.ppm;84;84;7;7;77;77;3
00009_00019.ppm;87;89;7;8;80;81;3
00009_00020.ppm;93;93;9;8;85;84;3
00009_00021.ppm;95;96;8;8;87;88;3
00009_00022.ppm;99;99;8;8;91;91;3
00009_00023.ppm;106;106;10;10;97;97;3
00009_00024.ppm;110;110;10;9;101;100;3
00009_00025.ppm;120;121;10;11;110;111;3
00009_00026.ppm;128;128;11;11;116;116;3
00009_00027.ppm;133;134;11;12;122;123;3
00009_00028.ppm;143;144;13;13;131;132;3
00009_00029.ppm;151;154;13;14;138;141;3
00010_00000.ppm;26;28;5;5;21;23;3
00010_00001.ppm;27;29;5;6;22;24;3
00010_00002.ppm;31;32;6;6;26;27;3
00010_00003.ppm;31;31;5;5;26;26;3
00010_00004.ppm;31;31;5;5;26;26;3
00010_00005.ppm;32;31;6;5;27;26;3
00010_00006.ppm;31;31;5;5;26;26;3
00010_00007.ppm;32;33;5;6;27;28;3
00010_00008.ppm;33;32;6;5;28;27;3
00010_00009.ppm;33;33;5;5;28;28;3
00010_00010.ppm;36;38;5;6;31;33;3
00010_00011.ppm;36;38;5;6;31;33;3
00010_00012.ppm;37;39;5;6;32;34;3
00010_00013.ppm;37;38;5;5;32;33;3
00010_00014.ppm;38;39;6;6;33;34;3
00010_00015.ppm;38;38;6;5;33;33;3
00010_00016.ppm;42;43;6;6;37;38;3
00010_00017.ppm;42;42;6;5;37;37;3
00010_00018.ppm;42;43;6;6;37;38;3
00010_00019.ppm;44;43;6;5;39;38;3
00010_00020.ppm;45;45;6;5;40;40;3
00010_00021.ppm;47;47;6;5;42;42;3
00010_00022.ppm;47;48;5;6;42;43;3
00010_00023.ppm;48;48;5;6;43;43;3
00010_00024.ppm;52;52;5;6;47;47;3
00010_00025.ppm;55;51;6;5;50;46;3
00010_00026.ppm;53;52;6;5;48;47;3
00010_00027.ppm;58;56;6;6;53;51;3
00010_00028.ppm;58;56;6;5;53;51;3
00010_00029.ppm;61;61;5;6;56;56;3
00011_00000.ppm;28;29;5;5;23;24;3
00011_00001.ppm;29;29;6;5;24;24;3
00011_00002.ppm;29;30;6;6;24;25;3
00011_00003.ppm;29;30;5;5;24;25;3
00011_00004.ppm;29;30;5;5;24;25;3
00011_00005.ppm;29;31;5;6;24;26;3
00011_00006.ppm;30;30;6;5;25;25;3
00011_00007.ppm;30;30;6;5;25;25;3
00011_00008.ppm;30;30;6;5;25;25;3
00011_00009.ppm;29;30;5;5;24;25;3
00011_00010.ppm;32;31;6;5;27;26;3
00011_00011.ppm;31;31;6;5;26;26;3
00011_00012.ppm;31;33;6;6;26;28;3
00011_00013.ppm;32;33;6;5;27;28;3
00011_00014.ppm;31;34;5;6;26;29;3
00011_00015.ppm;34;36;6;6;29;31;3
00011_00016.ppm;34;36;5;5;29;31;3
00011_00017.ppm;36;37;6;5;31;32;3
00011_00018.ppm;34;37;5;5;29;32;3
00011_00019.ppm;36;39;5;5;31;34;3
00011_00020.ppm;38;40;6;5;33;35;3
00011_00021.ppm;38;40;6;5;33;35;3
00011_00022.ppm;39;41;6;5;34;36;3
00011_00023.ppm;41;44;6;6;36;39;3
00011_00024.ppm;42;44;6;5;37;39;3
00011_00025.ppm;42;46;5;6;37;41;3
00011_00026.ppm;43;48;5;6;38;43;3
00011_00027.ppm;45;49;6;6;40;44;3
00011_00028.ppm;46;51;5;6;41;46;3
00011_00029.ppm;48;52;5;5;43;47;3
00012_00000.ppm;28;29;6;6;23;24;3
00012_00001.ppm;28;28;6;5;23;23;3
00012_00002.ppm;28;30;5;6;23;25;3
00012_00003.ppm;29;30;6;6;24;25;3
00012_00004.ppm;29;30;5;5;24;25;3
00012_00005.ppm;29;30;5;5;24;25;3
00012_00006.ppm;31;30;6;5;26;25;3
00012_00007.ppm;31;31;6;5;26;26;3
00012_00008.ppm;31;30;6;5;26;25;3
00012_00009.ppm;31;32;5;5;26;27;3
00012_00010.ppm;31;32;5;5;26;27;3
00012_00011.ppm;34;35;6;6;29;30;3
00012_00012.ppm;33;33;6;5;28;28;3
00012_00013.ppm;35;35;6;5;30;30;3
00012_00014.ppm;37;37;5;5;32;32;3
00012_00015.ppm;37;38;5;6;32;33;3
00012_00016.ppm;39;39;5;6;34;34;3
00012_00017.ppm;42;43;6;6;37;38;3
00012_00018.ppm;43;44;6;6;38;39;3
00012_00019.ppm;46;45;6;6;41;40;3
00012_00020.ppm;47;48;6;6;42;43;3
00012_00021.ppm;48;49;5;5;43;44;3
00012_00022.ppm;53;54;5;5;48;49;3
00012_00023.ppm;58;58;6;5;53;53;3
00012_00024.ppm;62;61;6;6;57;56;3
00012_00025.ppm;68;64;7;6;62;59;3
00012_00026.ppm;79;76;7;7;72;70;3
00012_00027.ppm;87;85;7;8;80;78;3
00012_00028.ppm;97;95;8;8;89;87;3
00012_00029.ppm;122;117;10;10;112;107;3
00013_00000.ppm;29;28;6;5;24;23;3
00013_00001.ppm;29;28;6;5;24;23;3
00013_00002.ppm;29;29;5;6;23;24;3
00013_00003.ppm;29;30;5;6;24;25;3
00013_00004.ppm;29;30;5;5;24;24;3
00013_00005.ppm;32;32;6;6;27;27;3
00013_00006.ppm;32;32;6;6;27;27;3
00013_00007.ppm;32;32;5;5;27;27;3
00013_00008.ppm;34;33;6;5;29;28;3
00013_00009.ppm;35;35;6;6;30;30;3
00013_00010.ppm;35;36;6;6;30;31;3
00013_00011.ppm;34;37;5;6;29;31;3
00013_00012.ppm;37;38;6;6;32;33;3
00013_00013.ppm;40;40;6;6;34;35;3
00013_00014.ppm;40;40;5;5;34;34;3
00013_00015.ppm;43;42;6;6;37;37;3
00013_00016.ppm;44;44;6;6;39;39;3
00013_00017.ppm;45;46;5;6;40;41;3
00013_00018.ppm;47;48;5;5;42;42;3
00013_00019.ppm;50;51;5;6;45;46;3
00013_00020.ppm;55;54;6;6;49;49;3
00013_00021.ppm;58;58;6;6;53;53;3
00013_00022.ppm;60;60;5;5;55;55;3
00013_00023.ppm;67;65;6;5;61;59;3
00013_00024.ppm;74;74;7;7;68;68;3
00013_00025.ppm;80;80;8;8;73;73;3
00013_00026.ppm;86;86;7;7;79;79;3
00013_00027.ppm;97;98;8;9;89;90;3
00013_00028.ppm;110;111;9;9;101;102;3
00013_00029.ppm;122;122;11;10;112;112;3
00014_00000.ppm;25;25;5;5;20;20;3
00014_00001.ppm;27;27;5;5;22;21;3
00014_00002.ppm;29;28;6;6;24;23;3
00014_00003.ppm;31;29;6;6;25;24;3
00014_00004.ppm;31;29;6;5;26;24;3
00014_00005.ppm;31;29;6;5;26;24;3
00014_00006.ppm;31;29;6;5;26;24;3
00014_00007.ppm;31;29;6;5;26;24;3
00014_00008.ppm;31;31;5;6;26;26;3
00014_00009.ppm;33;31;6;5;27;26;3
00014_00010.ppm;32;33;5;6;27;27;3
00014_00011.ppm;33;34;5;6;28;28;3
00014_00012.ppm;35;33;5;5;30;28;3
00014_00013.ppm;36;34;5;6;30;29;3
00014_00014.ppm;37;35;5;6;31;30;3
00014_00015.ppm;37;36;5;6;32;31;3
00014_00016.ppm;39;37;6;6;34;32;3
00014_00017.ppm;40;38;5;5;34;33;3
00014_00018.ppm;40;40;5;6;35;34;3
00014_00019.ppm;41;39;6;5;36;34;3
00014_00020.ppm;43;42;6;6;38;37;3
00014_00021.ppm;44;43;5;5;39;38;3
00014_00022.ppm;46;45;5;5;40;39;3
00014_00023.ppm;47;47;5;6;42;42;3
00014_00024.ppm;50;49;5;6;44;44;3
00014_00025.ppm;53;53;5;5;48;47;3
00014_00026.ppm;58;56;6;5;52;50;3
00014_00027.ppm;61;60;6;6;56;55;3
00014_00028.ppm;65;62;6;5;60;57;3
00014_00029.ppm;72;71;6;6;66;64;3
